Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-05 14:20:27,"Push",1h 46m,"Bench Press (Dumbbell)",2,20.0,12,0,0,,,
2023-05-05 14:20:27,"Push",1h 46m,"Bench Press (Dumbbell)",3,20.0,14,0,0,,,
2023-05-05 14:20:27,"Push",1h 46m,"Bench Press (Dumbbell)",4,20.0,14,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Lat Pulldown (Cable)",1,45.5,10,0,0,"","",
2023-05-06 14:42:45,"Pull",1h,"Lat Pulldown (Cable)",2,45.0,10,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Lat Pulldown (Cable)",3,41.0,10,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Lat Pulldown (Cable)",4,41.0,7,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Lat Pulldown (Cable)",5,50.0,4,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Hammer Curl (Dumbbell)",1,10.0,10,0,0,"",,
2023-05-06 14:42:45,"Pull",1h,"Hammer Curl (Dumbbell)",2,10.0,9,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Hammer Curl (Dumbbell)",3,10.0,8,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Hammer Curl (Dumbbell)",4,10.0,8,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Triceps Pushdown (Cable - Straight Bar)",1,32.0,12,0,0,"",,
2023-05-06 14:42:45,"Pull",1h,"Triceps Pushdown (Cable - Straight Bar)",2,32.0,10,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Triceps Pushdown (Cable - Straight Bar)",3,32.0,11,0,0,,,
2023-05-06 14:42:45,"Pull",1h,"Triceps Pushdown (Cable - Straight Bar)",4,32.0,12,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Squat (Barbell)",1,75.0,10,0,0,"","",
2023-05-07 14:53:16,"Legs",1h 54m,"Squat (Barbell)",2,75.0,10,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Squat (Barbell)",3,75.0,10,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Squat (Barbell)",4,75.0,10,0,0,,,
2023-05-07 14:53:16,"Legs",1h 54m,"Leg Extension (Machine)",1,68.0,12,0,0,"",,
